gene,connectivity_raw,connectivity_variance_normalized
NDUFAF4P2,0.0017716092457026142,0.04145648822259287
TATDN1P1,0.005288753542671757,0.04145617686328557
CASC11,0.004178684108582262,0.04145601904367931
SPRED1,0.01350578709798634,0.04145278226024516
KHK,0.01011523977175284,0.04145154839142255
ZBTB7C,0.0012594292612707104,0.041450668285891445
RP11-395C3.1,0.0066799271103427735,0.04144543914578951
ASLP1,0.0024035173841200665,0.04144469384714343
CTD-2095E4.1,0.0022573379811119823,0.041437906646793345
GS1-541M1.1,0.007645468741027292,0.041437879518778614
THAP1,0.010867294828191572,0.04143735452382278
RP11-205M3.1,0.0012139325794009814,0.041432463772275836
AC108676.1,0.00156912690675599,0.041431720694622
RP11-100E13.1,0.004587568328757014,0.04143142615103705
RPS26P6,0.0020227500014032415,0.04142976654560529
MAGOH2,0.0010149440102761626,0.041429615495340265
CST1,0.004289283947088458,0.04142933551103059
RP11-416H1.1,0.003619417470305611,0.04142423083513144
RP11-42O15.3,0.0029427347733891798,0.0414232065246512
SIL1,0.017671946869222264,0.04142149080434354
RNU6-920P,0.003682204777340675,0.0414209517996624
SYT8,0.005657939749366568,0.04141994016175364
RNU6ATAC18P,0.0021234705359158995,0.041419732046929614
PCAT1,0.004320515704643232,0.04141338693293319
FAM86JP,0.004336419969260247,0.04141055438528249
RPL5P13,0.0033867294836173976,0.04140941134668547
RPL12P29,0.004289319727349492,0.04140898789944574
C1orf167,0.0023234531025064795,0.04140822689683967
RP5-991G20.1,0.0024464714333268145,0.04140271995036801
RP11-803D5.4,0.003919502720236778,0.0414017439496347
TBCAP2,0.0021616891859052418,0.04140085233647672
PELI3,0.007454070436719484,0.04139717945349127
HNRNPA1P32,0.0023580790534716814,0.041393613770735825
RP11-382J24.2,0.0032213160028664698,0.04139097275517572
SYT12,0.006562666424292435,0.04138890786044538
RPS10P28,0.003994889433269676,0.04138858824016122
SLC35E4,0.00978553962192918,0.04138733062672826
AC016737.1,0.0029094213199435167,0.0413856376886854
ZNF222,0.0033415122942797673,0.04138438612789949
CTC-479C5.12,0.002116016299672106,0.04138419856675055
AC062017.1,0.0036614458162127347,0.04138405293854299
RP11-108P20.1,0.0041112102970815205,0.04138262607385154
GAPDHP39,0.0013117249440946278,0.04138150279879327
RP11-351M16.1,0.0019487463068255026,0.04138115912493518
CTD-2027G2.1,0.006016428092966916,0.041381007023687515
ADRB2,0.007131086880205684,0.04138090957353749
RP1-168P16.2,0.0008938342152716735,0.04138013527536781
OR5P3,0.002743001554330987,0.041377713087057275
MCTP2,0.0037761175856855273,0.041377586341082524
MAML3,0.011452025576240752,0.04137599869377349
FAM45A,0.011613311908283176,0.04137421974775848
RP11-96D1.9,0.0011575568008681673,0.041373103948209984
RP11-478B9.2,0.002457543265170726,0.04137145838795837
RP11-301G21.1,0.004352788797330889,0.04137007988366361
MAP3K5,0.01227199266469049,0.04136887092819472
RP11-478H16.1,0.00424167724803627,0.041367474246965144
NRTN,0.0031013902666757577,0.0413671585672328
RP11-126K1.6,0.0028651096914432067,0.04136620617942045
AC064872.1,0.003200516178140342,0.04135987391020472
MKL2,0.010536958103243548,0.04135919390417215
LYSMD3,0.012028353072241971,0.04135810253086907
RP11-355K23B.1,0.0011769328510134217,0.04135764756427988
ZCCHC4,0.007218154287820443,0.041352262977513224
ANKRD18EP,0.0031120321066970325,0.04135043426770729
HMGB1P24,0.005302751141794679,0.04135041223505903
PDK4,0.002981992378288957,0.04134559621217703
RP11-38P22.2,0.004026558459119113,0.041344365807798426
NFATC2,0.007084494670644088,0.04134131855578912
RP11-158H5.7,0.0020238929656084138,0.04134129919744851
NOS3,0.003196946718178583,0.041338367923273674
ATL2,0.013949183991557477,0.04133670521554373
ADHFE1,0.006174601709443562,0.04133404609522472
RP11-511I2.2,0.0030539114633480113,0.041332886180125636
AC142528.1,0.0044748224533289,0.04132817811215515
TCTEX1D2,0.00557199947885475,0.041323140121738086
CTC-241F20.3,0.0056231873936794146,0.041321299114168944
BDH2P1,0.0039001391006520942,0.04131905772019859
CACNB4,0.0014054798828165682,0.04131719409750887
ITGB1BP2,0.004063742387252224,0.04131457966294603
AIFM3,0.003755174620288477,0.041311981694622156
GRIP2,0.0047092588414532404,0.04131084340190823
RP11-347H15.5,0.002836682526033845,0.04130447012157686
RP11-648L3.1,0.002614922151995163,0.04130387213524307
ARHGAP24,0.003098561427854179,0.04130079479220771
RP11-317B17.3,0.003368860237264941,0.04129913574392337
PHLDB3,0.010779436432042955,0.041293905978296824
RPL7P54,0.004157072610590913,0.0412933111170536
KLHDC4,0.010776897622645915,0.04129235976249648
NBAS,0.013666213136153672,0.041292251746805245
TRDMT1,0.006903330483337716,0.04129197229178563
RP1-266L20.9,0.0016488950445685841,0.04128908638967129
EIF3IP1,0.006539027337655982,0.041288963614638206
AC090587.2,0.0075894602726990475,0.0412888509999482
SETP21,0.003518795526828959,0.04128675776667371
APCDD1L,0.003277979473337116,0.04128506844502416
RPL21P13,0.004881324109771396,0.04128181565626392
AC004540.5,0.0020141584303592194,0.041281760346719314
RNF212,0.003561590345516892,0.04127874190429698
NR4A1,0.0041833553301141345,0.041276211340681865
BCL3,0.01125670155544495,0.04127559018208007
UCN,0.005045992809136979,0.04127395292839009
HOXC11,0.0056069703161068145,0.04127315557951185
AC002480.4,0.0025553726860246717,0.04127007287266626
CTB-147C22.3,0.005028687498546797,0.04126884785742277
ANXA2P1,0.005716402750945999,0.04126692470606293
RP1-212G6.7,0.0020626950610168203,0.04126575164228455
XPOTP1,0.002339400665076066,0.041264460397406874
AC011998.4,0.002924863226271097,0.04126340917670589
SLC25A5P3,0.0016876071603509092,0.0412596614992108
ZNF234,0.008252518844773663,0.04125931634384706
DEDD,0.01273438525667894,0.041256325346000496
RP11-686D22.4,0.003610647576629994,0.04125129951659228
FKBP1B,0.003921632684721662,0.04124877332911696
GAPDHP71,0.00391151593399141,0.041248506227575296
SCUBE3,0.0036403833363612926,0.04124754600930911
SNORD89,0.0026293514039364904,0.04123428155985274
TTC6,0.0038300950604381405,0.04123379072309918
C6orf3,0.001989180919537631,0.04123318702853674
AC009065.1,0.0039834875732477956,0.041232951071536274
CES4A,0.0022717432937579118,0.04123253569786926
SPTSSB,0.003907792261952976,0.04122839282557399
ZEB2,0.002230866812802674,0.0412214617393683
MOB4,0.019607428585405175,0.04121947523528098
RP11-339B21.11,0.006030670480510153,0.04121317900337385
LGALS9B,0.0031908197318318344,0.04120851537550817
RP11-449H3.1,0.007141629258014976,0.041204552395987235
VDAC1P3,0.0023661760789330196,0.04120226240863126
RP11-3B12.1,0.005649312940647131,0.04120166819570504
RPL35P6,0.004452669598607892,0.04120122905716776
CTC-428H11.2,0.0031517565362459334,0.04119995804180668
RNF222,0.003401587887544927,0.04119844541186625
MXRA8,0.0027025666348712125,0.04119748819713119
GPX1P1,0.0030110723881606825,0.04119741878162672
RIMKLBP2,0.0051545557597010095,0.04119551897980906
RP11-287D1.3,0.0025177590588878846,0.041191373934638814
RP11-432I5.2,0.0018397003632573186,0.04119132615164946
BCYRN1,0.004094308571425285,0.041190634746887014
ALG10,0.006839386876963742,0.041190482508884976
RP11-393I2.4,0.0022523814896507825,0.04118421401785475
KRT8P13,0.0024049549846625667,0.04118192132073629
RP11-405F3.2,0.004001820192784375,0.041177115731706106
FZD1,0.004492383480659559,0.04117457891790985
CACNB3,0.010540912329218648,0.04117431523522741
AC072062.1,0.006098905528872132,0.04116896240586411
RPS12P2,0.0028166516071766678,0.04116653863728087
RNU6-1010P,0.004284535782230621,0.041159507705191216
KNOP1P4,0.0032578352465212628,0.04115642954669462
RP11-613M5.2,0.003117165507977913,0.04115584816841914
PFN1P1,0.007870529310424501,0.04114959057215361
GTF2IRD2,0.0026592050307385376,0.04114376201992696
CTC-487M23.8,0.002651096317210544,0.041143760829657455
KIAA1377,0.013501403112544405,0.04114308641282658
TLCD2,0.002196890145621277,0.041140765255604526
ZNF846,0.006061718178081075,0.041139478315956976
GAPDHP59,0.0038431886941913762,0.041136111180284735
PTCHD3P1,0.00637978893267225,0.04112922999422863
KRT8P49,0.0036414042507747174,0.041127164983003825
ZBTB5,0.01034826463320116,0.0411270269041439
DFFB,0.007342181654101242,0.04112431482949442
CTD-2033A16.2,0.0046415257284748235,0.041119025059089945
GGH,0.01275543486642481,0.041115739935519015
AC094019.4,0.0022845199416479554,0.04111500135049943
MYB,0.002763526662956242,0.04111483837981195
RP11-572M11.4,0.0009396314731134921,0.041114070377408204
RP11-314B1.2,0.004318455086019394,0.04111311854674328
RP11-268J15.5,0.00380259300857519,0.04111280710133138
RP11-159G9.5,0.005281127677796083,0.041111341489568846
AC006262.4,0.0037437286810413826,0.04110870430819604
ATP5LP6,0.003190189777265026,0.04110288647345991
RP11-493L12.3,0.002515486276940899,0.04109869710974431
AC017040.1,0.0023252131381938847,0.04109410058268878
HNRNPMP2,0.0028587116959253433,0.0410928656046363
LRRC26,0.005994775581327447,0.04108848183192338
MST1P2,0.0023712260138311816,0.041086731021457754
MLKL,0.01059102131285528,0.04108502310121408
RP11-736I10.2,0.002498565215736445,0.041079882230992064
ANKRD50,0.015409718730431848,0.04107789067459058
C5,0.008850173210506128,0.04107464742571379
AC079741.2,0.004074497486481773,0.04107207515708124
LIN7B,0.009311055380883953,0.041064186212888466
LINC00240,0.005934220146739832,0.041063139130273374
ALDH1A2,0.002060351234858819,0.041061973831104145
RPL38P3,0.006193528576094953,0.041060229129000314
ZNF184,0.011274085016091773,0.04105776888752048
LEAP2,0.004013274119499587,0.04105605555788179
DOCK4,0.0038683886502386355,0.041054793791168
CTC-338M12.5,0.006052410718810793,0.041050977837788175
CYP51P2,0.006297738345138562,0.04105055897435228
ETF1P2,0.001874891573209936,0.04104709737180124
SLC25A19,0.009983751079527235,0.041042494498330015
CTD-2339L15.3,0.002885764158938022,0.041041723153041706
MED26,0.006154582357726723,0.041040598009007064
RP1-152L7.5,0.0040896503846107254,0.041039538841357776
SLC19A3,0.00470812356113415,0.04103752119779425
RP13-461N9.2,0.002652399678778519,0.04103636233114532
AF241726.2,0.002984481955480203,0.04103307590081042
TUBBP6,0.0026133219881792364,0.04102175014712712
RPS4XP19,0.0018212834083779705,0.04101880460997814
MIPEPP3,0.0027765480264575607,0.04101547383070803
ESPL1,0.009206825992653437,0.041012034893927324
CCDC144A,0.003998647881437531,0.04101190954588612
AP000350.6,0.0036927321412930435,0.04100818423532775
AC111155.1,0.00620762639654323,0.041003872451127424
RP11-91A18.1,0.001049188646297322,0.04100336042251172
ZNF585B,0.00660008517107252,0.04099818487745981
AF127577.10,0.00367029864571477,0.040996363299140956
ATP6V0E2-AS1,0.0031415346457814783,0.04099607506651687
SLAIN1,0.0027235237226893023,0.0409948484659357
ZNF513,0.002795649023206156,0.040994707456986815
PCNPP1,0.0028212305309059747,0.04099433601692694
DCAF4,0.010554566543820275,0.040989895161927595
RP11-259P15.4,0.003714037472844367,0.04098942667185085
TRAPPC5,0.0038446710732424243,0.040988168060617496
SAMSN1,0.0014704487384325443,0.04097102242088253
ZNF682,0.003176692773206229,0.04096861893753062
CERS4,0.0019007584812622302,0.0409637890366127
RP11-326K13.4,0.0036819495797603004,0.04095919694647669
KLK11,0.0033399965993953676,0.04095804860991414
C19orf25,0.011094252707437947,0.04095780488450579
EFHB,0.0021933613447592745,0.04095008302756024
KRT18P58,0.003838086333619665,0.04094921661266091
AF230666.2,0.0014078725856823187,0.040947179722186255
DNAH1,0.002806170388326849,0.04094248682382073
CCDC74B,0.0013694488630205252,0.04094013006994304
HEATR4,0.003421685009445162,0.04093874310207237
RP11-7F17.7,0.0026494501478954856,0.04093752190582125
RPL18AP7,0.002221602452684632,0.04093544435371435
HPSE,0.00663605185490251,0.040934211295288
RN7SL4P,0.001066907281929755,0.04093142397281347
RP11-77G22.2,0.004763462528191319,0.04093135353418372
HOMER2,0.007939161622629613,0.040927764886824314
RPL32P33,0.0019842444561019206,0.04092674447637606
RP3-426I6.2,0.009278514066028563,0.040922038201407294
RP11-222A11.1,0.008252235586589734,0.040920088686844186
RP11-809F4.2,0.0012536648794486966,0.04091249080153244
AC114812.8,0.004983404728525111,0.04091113393481778
RP11-408O19.5,0.003320517906707659,0.04090617748039422
ZNF527,0.00630835692931972,0.04090336271745921
RP4-784A16.3,0.001724638867734556,0.040901985027042884
HAUS5,0.011393425863345085,0.04089945058365568
AC074290.1,0.0016953062169876819,0.04089459714072647
PREX1,0.002898558573499778,0.040891399276572614
PSRC1,0.01108476900470897,0.04089084928089222
RP11-162A12.2,0.0022244495238392106,0.04087903722360943
RP3-467N11.1,0.003708109710388326,0.04087815952900719
RP11-126M14.1,0.004140763936715009,0.04087759253526528
UBAC2-AS1,0.0027745110581088926,0.04087725233091618
DEPDC5,0.009700152334167713,0.0408726743315451
KLF13,0.0033966836365690693,0.040872140857818415
RP5-1180E21.5,0.004060485866870465,0.04087003457716417
C6orf211,0.013887860149367985,0.0408627792210258
ARID3B,0.008097002699333012,0.0408589666409204
AP1M1,0.012744593324505659,0.04085518874577484
ZNF837,0.003784904126039903,0.0408524724798572
DOLK,0.01079638118974049,0.040848647561468776
RP4-605O3.4,0.007289653019707354,0.04084801538147787
LPAR5,0.011229414758756807,0.040847673870364795
RP13-476E20.1,0.0014449929863462677,0.04084608332588914
RP11-428J1.5,0.00409907053834439,0.0408401976204664
CTB-33G10.1,0.005822864108491641,0.04084001850263348
RP11-175O19.4,0.007188175737168982,0.04083366353725755
RPS18P13,0.006199982754232768,0.04082536559620331
RP11-508N12.3,0.0033400638179662354,0.040824521213952254
HLA-AS1,0.0014176473552063563,0.04082361274455211
RP11-690D19.3,0.0032527053445060993,0.04082220600301274
HNRNPKP2,0.0031799919685484355,0.04082079425221151
ZSCAN21,0.007522966082123653,0.04081986416042621
IMPG2,0.0013544350792226501,0.04081902383015644
RP11-458N5.1,0.004899209937591038,0.04081862644728635
ZNF845,0.007480047620392267,0.04081308643158239
PPP1R26-AS1,0.005769148230917352,0.04081042373285741
SASS6,0.013153485563804631,0.04081021069994109
AP001631.9,0.003341409688616674,0.04080823684310038
FAM131A,0.009441805813514724,0.04080726898684946
RP11-291L19.1,0.0033790528334874752,0.04080452909281593
SELPLG,0.002512948993051502,0.04079051364914728
GJB2,0.0070144816483469095,0.040789168973831315
FAM211B,0.0030958939582377896,0.040787269607601644
RP11-872D17.4,0.0056831248694642076,0.040786077517238624
RP11-128A17.1,0.003278487795656186,0.04078432099094689
APOBR,0.004914707463059921,0.040784002525477404
FAM13A-AS1,0.002613045870346086,0.04078387835251077
RP11-450D21.1,0.006585015263851608,0.04077830401146031
NSF,0.012231286957019206,0.04077625246294334
SCNN1D,0.0045580261397694015,0.04077389998390592
CTD-2012J19.3,0.002849444586474684,0.04077308575346063
ZNF316,0.006707127253511663,0.04077042522761062
INPP1,0.008865976438969678,0.040769406063146614
TUBB4A,0.0034403089892288846,0.04076865015590701
TRAPPC9,0.009399335337568513,0.04076713599127867
RP4-758J24.5,0.0038922043082910197,0.040766814426043504
ALDOAP2,0.005318604754113081,0.04076570650292934
RP5-1120P11.4,0.0024092827893839167,0.0407631014233783
AC097359.2,0.004494707231782757,0.04076279724620784
NAAA,0.007426421625892942,0.04076134680405026
AMN1,0.007977514443532858,0.040757553653195146
RP11-413E1.2,0.0032623284950632067,0.04075280013465703
FGFBP1,0.0189387160122273,0.04075213991242311
RP11-712L6.5,0.003853423619056583,0.04075109975869602
AC010642.1,0.0028161384658489117,0.04074167876037751
AC025750.5,0.006911764512716062,0.040735483706443185
RPL9P30,0.004245675693789685,0.04073433371363328
SDPR,0.007162100521506986,0.04073424986294546
ZC2HC1C,0.00921295788886189,0.040732202523424056
RP5-1028K7.2,0.003685561724812461,0.040731761586820084
RP11-380L11.3,0.0031366613012929097,0.04072581175879343
SMKR1,0.007238722056211216,0.040722099090416686
RP13-20L14.6,0.0014090152406073565,0.04071505361677918
P2RX7,0.004818745381638843,0.04071328564617279
HMGN2P24,0.002340054932480297,0.040712089329086786
HSP90AA5P,0.009699779378413587,0.040711812269801105
RPL21P67,0.004358100396518315,0.040706815239849904
RP11-106A1.2,0.00994676428028388,0.04070632837403801
MYO15B,0.00559518420163423,0.04070600203759487
RP11-738E22.3,0.0008559348254783027,0.040705598389348716
VDAC1P1,0.0024284163608964734,0.04070430059039131
RP11-304L19.1,0.00910586856791837,0.04070282592245059
RP11-245J9.4,0.003665810459775231,0.040699570560682234
AC073043.1,0.0027671566658496937,0.04069837844752682
KB-1205A7.1,0.0010422612657551454,0.04069644586518052
RP11-769O8.3,0.003202324657163435,0.040694387438425315
RP11-626G11.4,0.00322721033394438,0.04069278270188519
EPHA1-AS1,0.002962801201214582,0.04069048746721344
ANGPT1,0.012311433141203983,0.04068053854638261
GPR156,0.002369188333220177,0.04067053545562691
RP1-80N2.3,0.006916843486391388,0.040669394645619604
HMGB1P37,0.002510436622199256,0.040668445134713974
NRIP2,0.0031747278845397327,0.04066604033953312
EID2B,0.004728811534082379,0.04066457538115257
RP11-4K16.2,0.004304791066256168,0.040663601806543055
DENND6B,0.006779880402831299,0.040663487525475744
SOHLH2,0.003917143593417553,0.04066029749684071
CTD-2206G10.1,0.003193178312266708,0.04065841783843504
ENTPD2,0.0038012492702799053,0.04065706008028449
RCN3,0.0030149233918117875,0.04065609433106384
PITRM1-AS1,0.002767178523756265,0.040651876836468134
SYNE4,0.018191651664648957,0.04063761961614089
RP4-682C21.2,0.003637006354374516,0.040634517606669425
LNX2,0.009264530698856799,0.040630190440135126
CTD-2374C24.1,0.0010603304118561266,0.04063013962322477
SPRED2,0.010941405945858284,0.04062591942393156
STXBP4,0.008302460449293792,0.04062585081882334
DKFZP761J1410,0.01054569789639628,0.04062548707246294
ASCC2,0.016346044114136843,0.04062425066102208
RP11-390M11.1,0.002860801490080713,0.04062405366382171
RP11-521I2.3,0.0013591096354084993,0.04062026873848861
LRRC34,0.010103116512177025,0.04061932234760857
SIRT4,0.003919504044728162,0.04061616609730257
HEATR6,0.010049529600303485,0.0406160791164592
CYP1A1,0.004288064446338256,0.04060941044162683
MORF4L2P1,0.0020141171387705083,0.04060856685964207
ZNF841,0.01130793619974384,0.04060739163311868
NDUFB4P2,0.0040065012859556645,0.04059703926664076
RPS10P7,0.002290159063116172,0.04059502314257022
AC002310.13,0.0018572079994032611,0.0405921005295054
RP11-745C15.2,0.003440312662603173,0.04059163836051946
EXOC5P1,0.0022074316782125965,0.040591553653850594
EIF4BP8,0.0023246219167694765,0.04058849874359665
XXbac-B135H6.15,0.00699089944013157,0.04058755730626374
SP4,0.00853003699770596,0.04058693258571714
STX18-AS1,0.0019736601600713424,0.040586181192637946
RP11-531F16.3,0.004310238371995094,0.04058442417251099
NDUFA5P2,0.001817239464256206,0.04058405074698029
RPL21P123,0.005709647104133966,0.040575371337212486
RP11-170N16.1,0.0019684712244875165,0.0405722939992421
ZNF503-AS2,0.002442903140525604,0.04057103319993884
RP11-305L7.7,0.0010686802872811791,0.040569141811047336
RTN4R,0.00555757601586513,0.040568989770579385
RPL7AP69,0.002465454290445608,0.04056687288386412
SLC22A20,0.0032420293076621037,0.04056664259963746
RPS11P6,0.006347001811969369,0.04056513814963426
AC138123.2,0.0040254133445148076,0.04056283086031817
RAD52,0.008987980455990797,0.04056249506249872
NPM1P36,0.0018246365862409125,0.04055962328153918
RPL7P31,0.0022323305619200585,0.040559455671333115
PEBP1P2,0.0027861214501822503,0.040556638024843605
SLC15A1,0.002614585714089291,0.04054909482101937
RP11-259F16.3,0.004162977441365341,0.04054554117771333
VMO1,0.0028955134722061663,0.0405447768524826
RP1-178F10.3,0.0038992940954089084,0.04054106025368401
LRRC73,0.0017094169395141946,0.040539818291028776
AMIGO1,0.005129659268561875,0.04053971325354378
BRD7P5,0.004380422498065951,0.04053833310819661
ZNF117,0.008765982313272825,0.04053442551925991
ITPKA,0.005100054955103623,0.04053170609279687
HNRNPA1P34,0.0014621029309751143,0.04052060453523834
CTD-2349P21.5,0.003500408437267645,0.040519931171922596
BSCL2,0.0030348483238174227,0.04051738854859817
RP11-159D12.2,0.004150172884187919,0.040516394820446715
HNRNPA3P9,0.0011648793904557773,0.040512829299770514
SNORD4A,0.0033933294146878228,0.04051233057178339
PSMD6-AS2,0.002362708770052703,0.04051213091040533
RP11-423H2.1,0.003240806724873633,0.040511896457702916
PLXDC1,0.0019204908085101867,0.04051175211599941
HTATSF1P2,0.007909045413511291,0.04051039842502509
DYX1C1,0.006069387913884799,0.04050792487278672
CTB-113P19.5,0.0040197682539716536,0.040506192073377925
RP13-131K19.6,0.003480343246879341,0.04050159207174844
RP11-390F4.8,0.005397355177627786,0.04049846560856989
RP11-686O6.2,0.0030810971023232494,0.040496918749517524
PCYT2,0.016179608369789343,0.040495760800895605
TCF4,0.003487060318196371,0.040493786294471645
C10orf67,0.0074915125165805774,0.040491184578065074
KCNH5,0.0013540911172940202,0.04048534177805922
UPK1A,0.0037745454144125323,0.04048442117297511
CCDC96,0.004795875373080545,0.04048408573983398
RP11-17M16.2,0.0017039031746343314,0.04048086194299987
CTD-2288F12.1,0.0055340873033193246,0.040480255331010906
CSGALNACT1,0.006375785987953358,0.04047952597437871
MXRA7,0.0031708874565597946,0.04047862550257664
RP11-644F5.15,0.006006446594206513,0.040476456699851095
UBE2D3P2,0.003420320899813942,0.04047305253919981
KBTBD7,0.008672652635685365,0.040467264891724294
SGCB,0.006857930914955347,0.04046145253729285
RP5-1120P11.1,0.0012146430139136732,0.04045937019371808
ASCC3,0.0174636405840121,0.04045731978988583
HMGN2P31,0.001753267267355499,0.04045648438277332
RP11-2G17.1,0.0038230362165286216,0.04044602112369745
C1orf216,0.007362719432765493,0.040444335408311244
PINLYP,0.0026295917427748504,0.04044081826829165
AC002472.1,0.002951672621689266,0.040437449922089995
NPEPL1,0.007280532534048721,0.04043179457686857
SLC1A4,0.00675741052299353,0.04042931935318792
RPS29P22,0.004482537173089286,0.040424663570971006
CTB-129O4.1,0.0027316349079258826,0.040423892028148604
ZNF367,0.010320996849168975,0.04042253637702833
PKMP5,0.002510701632222134,0.04042040639228354
DNAH17,0.0021010608245181153,0.04041968853314826
RPL39P36,0.0014052018653006274,0.04041968087490362
HOXC6,0.006611929318780886,0.04041803384580878
C1QTNF2,0.0025315274649700447,0.04041754536933432
TTC4P1,0.0020975360404991276,0.04041623533339342
MORF4,0.004490908153638761,0.04041126196194797
RP11-179B2.2,0.0025194776906074107,0.0404103436664932
RP11-613H2.2,0.001919440790582866,0.040410225576563485
MAP1LC3B2,0.006240982358438235,0.040409223389901085
DLK2,0.002821933098243743,0.04040798725196895
MCF2L2,0.004962387002807017,0.04040794258900519
RP5-1053E7.3,0.003463807505036924,0.04040722993666586
FAM178A,0.016222632352710986,0.04039951522766855
AC012066.1,0.002449774471403465,0.04039737082800032
AC005355.2,0.0030292540435368394,0.04039567182211549
TAS1R3,0.002997663372242475,0.0403910896238788
RP11-144N1.1,0.003149755719484398,0.040388180438066974
XPO4,0.008945835190796675,0.040386666800196196
DLL3,0.0087122176726362,0.04038484505979809
PITPNB,0.015487598833950258,0.04038063552734562
SH3BP5L,0.006664653015554073,0.04037883760246754
RPL5P32,0.003656524318991511,0.04037251929739233
ARL5B-AS1,0.003254897319499649,0.04037082535141913
ATP1A4,0.002695475142755572,0.04036994060636944
AC097639.8,0.004165994331372344,0.040365584822717286
ARL6IP1P2,0.0060342024786386415,0.04036293736450693
DBNDD1,0.011545619982428326,0.04035801521010499
AC009061.1,0.0024984875316576517,0.040356375970944186
AC017035.2,0.002628915567763965,0.04035521435907793
RP11-316E14.2,0.0015990992216298383,0.0403466988975381
RP11-347C12.2,0.0018246594245370192,0.0403466657624611
DBH-AS1,0.0012210503312044306,0.04034375040750776
RP1-140J1.4,0.0032157031983836098,0.040340967137014516
RP11-1396O13.2,0.0020782849716591153,0.04033925033786684
RP11-422P24.10,0.00252577782128029,0.04033491592841599
ESR1,0.005209072307511951,0.04033260800091285
HSPD1P9,0.0019843945650726983,0.04033222397438609
C14orf178,0.003105886208360735,0.040330755982084555
RP3-406A7.7,0.0038258185449362124,0.04032557538218599
NES,0.009961874405951584,0.04031965203385707
LINC01063,0.002821761840621401,0.04031926805798007
C10orf88,0.00618484824196892,0.04031701420416725
ZNF555,0.0032796063317957172,0.04031590603793421
RNF219-AS1,0.002157043270579331,0.040315518729302606
MIPOL1,0.008023976373032272,0.04031286636312992
AC004920.2,0.001759644054866603,0.04031197336723333
AC079305.10,0.0042256424602381965,0.040311132094877904
RP4-706L14.2,0.002235346951127498,0.040309419069137806
RP11-361F15.2,0.00285417028404595,0.04030651938015713
GIPC2,0.002120647156505987,0.040304078912346
RP11-467L13.5,0.0039367043912755155,0.040301610404824335
SMYD4,0.012092667998382626,0.0402991752653686
RNU6-925P,0.0028586932283874923,0.04029743819111954
IL17RD,0.004448373305005414,0.040296873739995895
LINC00365,0.00435699590239332,0.040292613324788375
AC090186.1,0.004229547143144562,0.04029016973695165
RP11-760D2.7,0.0034848250585458136,0.04028588089709538
CACNB1,0.005214172250190452,0.04028137797080766
HMGB3P31,0.0026522664151285517,0.040279341779299774
CTC-550M4.1,0.0031791739222763915,0.04027744739700709
RP11-772E11.1,0.003613815434596151,0.04027607455535619
RP11-30K9.5,0.003220876778857713,0.04027348849985731
KRT8P36,0.0026468450088309725,0.04027299528256474
PRKAR2A-AS1,0.0034394614375687065,0.040270407109905634
RP11-708H21.1,0.0025058952150682785,0.04026973990053648
ADORA1,0.0036980525940595883,0.04026576478533158
ANP32C,0.00513451578213316,0.040263311249880786
ZMYND12,0.0035236384061163254,0.040263234621849615
NMNAT3,0.0023845719372350936,0.04025823796670669
BARD1,0.017030228245914752,0.04025672934316276
PPP1R36,0.0026218502944997586,0.04024636402047466
DTNBP1,0.009971985549119603,0.040241280657997106
CTB-152G17.6,0.0037393524336174666,0.040239969882569615
RP11-315O6.1,0.005299502237871502,0.04023432261598588
SMO,0.0016216962331719823,0.04023414419711973
RP11-521J5.1,0.002898472359367247,0.0402322867283766
GPR137C,0.004680773261035486,0.040231157907168934
RP11-793H13.11,0.0023269327018691074,0.04022831467241758
CDIPT-AS1,0.0021447383337745976,0.040227971191028604
NAV3,0.010942397734123699,0.040224667271329465
TMEM88,0.0033473576913523803,0.04022412753222671
ZDHHC20,0.008097556058157877,0.04022285984455526
RP11-426L16.8,0.0034216802578639774,0.040222759973346414
AC098614.1,0.005642530633064454,0.040218142127804335
RP11-152N13.16,0.00708862519959136,0.04021448258596728
VN1R82P,0.002468649787672578,0.04021193321102902
TVP23C,0.008237759491528766,0.040211328040025904
GBP4,0.0052959982693235865,0.04020809845645601
RP5-930J4.4,0.0065370410513626645,0.04020289334207064
RP11-346C16.1,0.0030581999980394407,0.040195519850417756
LAMA2,0.002546496089753004,0.040195346851076584
RAB3IL1,0.003777283538236738,0.040189631024969426
SLC26A4,0.002072034071925787,0.040186541784304
AP001437.1,0.0016441411831948644,0.040185731479215586
SESN3,0.003864329294342722,0.040182160518754506
AC006461.2,0.005701111476389751,0.04017735414971793
CATSPERG,0.0034305199323555065,0.040177050671514246
RPS3AP22,0.005078216706973043,0.04017664310804117
THRAP3P1,0.005111872398989043,0.04017366793064906
TRIM45,0.0074506408194957505,0.040172424529540465
CLDN6,0.0036853692227788396,0.04016999220621172
RP11-799B12.4,0.003743222698108385,0.04016703648845976
AKR1B1P4,0.0011007022054044164,0.040166034261277545
S100A9,0.005070492872154121,0.04016535864404721
PDCL3P6,0.002925519828312985,0.04016441014107193
NDST2,0.0019677327195578775,0.04016349163288814
EPC2,0.017787078047268735,0.040161258950677556
WDFY3,0.009525126680721644,0.040161253014524965
CTC-1337H24.1,0.002253932867611978,0.040160377725786615
