gene,connectivity
U91328.21,0.003380513085871631
AC013268.5,0.003379278700421409
FAM46C,0.0033789453173295567
AC112229.7,0.0033778277106132335
CTC-365E16.1,0.00337689721173044
TRPC1,0.0033767333255484344
AC016734.2,0.0033744324117716603
HR,0.0033740954053221636
EVPLL,0.0033726474912210355
GRIN2D,0.003372158739971596
NEXN-AS1,0.0033715800676598667
SOHLH2,0.0033704717925298303
AP003068.6,0.0033700354587233527
AP004290.1,0.0033690498680899452
RP11-290L1.2,0.003368462634068375
RP11-191L9.4,0.0033665426913712156
RP11-1069G10.1,0.0033662059552648457
RNASEH2CP1,0.003364336417315567
RP11-209M4.1,0.0033623779326788753
AC006369.2,0.003362276326082419
TSNAXIP1,0.003359464275125822
RAPSN,0.0033585098625890744
KRT8P23,0.0033583932396032065
FN3K,0.003358357197862754
UBE2V1P1,0.0033579576481323637
RP11-252A24.2,0.0033578948041184833
ZNF490,0.003356261050960468
RP11-758P17.3,0.00335503438643397
RP11-83N9.5,0.0033549591417745372
RP11-71H17.1,0.00335421696948527
C10orf90,0.003353325092948512
LA16c-385E7.1,0.003352928140601441
ALDOAP1,0.0033527565265313694
ZNF497,0.003351601562446919
RP11-493L12.6,0.0033515239353491123
CTD-2619J13.14,0.0033510822339336698
RP11-61L19.3,0.0033510748719901636
RP11-332P22.2,0.0033505266816573715
CYP1B1-AS1,0.003350442999696586
AC007383.4,0.0033490687730911434
RP11-778J16.2,0.003349028644231126
PLAC9,0.003348538823005377
RPL32P34,0.003348432732638374
GPM6A,0.003347531703688878
RP5-1065J22.8,0.0033473227094582845
KRT8P34,0.003346746062504078
FUNDC2P2,0.003346095581486426
RPS27P22,0.003345708458359593
HNRNPUP1,0.003345662517122352
PSMC1P3,0.003345477496692309
RP5-1160K1.1,0.003345237954954644
RP11-646E18.4,0.0033450202027463655
FST,0.003344746273616234
DNHD1,0.00334398390346648
LOXL3,0.003343933420211462
PMP22,0.0033435453853888383
CTD-2555C10.3,0.0033432877825776953
ATP8B5P,0.0033430690395333668
WWP1P1,0.003342777608376551
ACTBP11,0.0033415126855492108
MYLK4,0.003341233109603278
LA16c-390E6.5,0.0033408434824786326
HNRNPCP8,0.0033407407919771813
LINC00526,0.0033406674726419836
RP11-44N22.3,0.0033404236187098545
PRC1-AS1,0.0033399266799257208
RP11-53M11.2,0.003337997603809485
KRT8P41,0.0033370632460476344
RP11-688D15.1,0.0033368565937356024
LAMP3,0.003336842180078407
RP5-849L7.1,0.003334244352307634
TMC1,0.0033341904609564777
CTB-85P21.1,0.003333726834523524
CTB-55O6.12,0.0033317735870726493
RP11-456J20.1,0.0033315948256874553
NBPF20,0.00333116619697665
SCUBE3,0.003329637576588496
RP11-845M18.6,0.0033290650104226345
RP11-869B15.1,0.00332876922591842
RP11-51J9.5,0.0033273225375416325
RP11-275I14.4,0.003325991926082922
ZNF18,0.0033257598314436823
AC022819.3,0.003325676970958791
NR5A2,0.003325364030112546
RASA4CP,0.003324601072425505
RP11-513M16.7,0.0033238617352568966
RP11-259F16.3,0.003323853129861632
HIST1H2BN,0.003322900923122199
CTB-187L3.1,0.0033222204017282586
RP11-950K24.2,0.0033221560372717115
TMEM88,0.0033221294227189792
RP11-58E21.1,0.003322121871471972
C11orf65,0.003322064596716439
CTB-2L9.1,0.0033208812624317377
RP11-655M14.13,0.0033206306220640706
ZEB1-AS1,0.0033200885416758783
RP11-707G14.8,0.0033199478163656775
RP11-250B2.3,0.003319925134134163
MALL,0.00331948382905314
HMGB1P45,0.0033169717703300785
AC004540.4,0.0033164731683342492
HSPA8P9,0.0033160999219770905
RP5-1099D15.1,0.0033129214946709873
KB-431C1.4,0.0033118652545781786
CTD-2293H3.1,0.0033117192072438027
AC093391.2,0.0033114850027252426
SNORA7B,0.0033111261409016633
IL6R,0.003310021819618995
RP11-49I11.2,0.0033098192800679717
RP11-385F7.1,0.0033063236687314664
RNU6-1161P,0.0033051625336061362
RP11-45P15.4,0.0033051014620175093
RP3-404F18.5,0.003304641320288465
VSNL1,0.0033044067884457915
SPDEF,0.003304335350749405
RP1-40E16.12,0.003303584315700749
AC009473.1,0.0033029357596907707
RP11-122K13.12,0.0033028451618209815
PRICKLE4,0.003301415112525488
NDUFA4P2,0.003299008775059258
PRKAR2A-AS1,0.0032987241790883807
VSTM2L,0.0032978885351882185
RP11-60L3.1,0.003297591480641119
BAK1P1,0.003297458204645271
ATP5G1P5,0.00329637567922321
MC1R,0.003296021674712202
RP11-777J24.1,0.0032958206698490925
RP11-124A7.1,0.0032952732927616075
YWHAZP6,0.003294578364041693
RP11-1191J2.5,0.0032938512853827305
RP11-196I18.3,0.0032935459635275548
SNORA45,0.003293438206783247
GS1-259H13.2,0.003293251361062258
SPTBN5,0.003292872245663449
AC007620.3,0.003292501019598836
RNU6-28P,0.0032912511264564714
FAM178B,0.0032888288469763534
AC008155.1,0.003286316643901458
RAP2C-AS1,0.0032862239820536992
PSMC1P4,0.0032858536869951
RP11-483I13.5,0.003285833291917087
KRT8P50,0.0032858170574008
TGFBR3,0.0032856000649390134
PMFBP1,0.0032852770181981826
RP11-574F21.2,0.003285200386684841
RP11-498C9.13,0.003283874440702713
RP1-206D15.5,0.0032838097343602444
CTD-2035E11.5,0.003283740973503998
RP11-885L14.1,0.0032820905774659562
EVL,0.0032817532012731666
RP1-161C16.1,0.0032787790280126698
CTB-47B8.5,0.0032783066201765142
EIF4BP3,0.003278130591979325
SETP2,0.0032777449414944423
RPL35P8,0.0032777227423350717
RP11-834C11.5,0.0032769024605089755
SYNGR3,0.003275585504543773
AC068831.6,0.003275116821364794
RP11-56B16.5,0.0032747650353135422
RP11-202G11.1,0.0032742691247196606
RP1-140J1.4,0.0032726817844748336
RPS4XP4,0.0032724892311583238
CLEC12A,0.0032723989460508407
AC011998.4,0.0032709813040486817
ANK1,0.003270494474957866
RP11-136I13.1,0.0032703446377547398
NIPSNAP3B,0.0032702084218565295
ZBED3-AS1,0.0032689153931574058
ABCA12,0.003265319685853719
AC008280.1,0.0032651737597622207
RP11-350G8.7,0.0032651613952046263
AK7,0.0032645203685989434
CYP27A1,0.0032636532021837117
RP11-398J16.1,0.0032634047194960813
RP11-104N10.1,0.0032633273000623156
RP11-290F5.2,0.0032631716223080333
SOCS5P4,0.0032627363470816677
RP4-592A1.2,0.0032617285743831857
GEM,0.003261222118191436
C22orf43,0.003260836587050065
IFNE,0.0032606883965974596
RPLP2P1,0.0032596838217985864
KB-1582A10.1,0.0032591505915073415
POPDC2,0.00325908909477724
ZNF20,0.0032580447181259024
IGBP1P1,0.003257776482029483
SOCS3,0.0032567845658734084
PRORSD1P,0.0032565820909008373
AC004000.1,0.0032556953730427593
AC105342.1,0.0032552854315631655
GAPDHP64,0.003255101885674439
BTF3L4P2,0.0032549688325375623
RP11-215P8.3,0.0032544494305821524
RP11-408O19.5,0.0032542104985410466
RP11-388M20.6,0.003253444037156434
BZRAP1-AS1,0.0032519434536297577
RP11-326K13.4,0.003251742356330825
NPM1P47,0.00325152339485938
RP11-983P16.4,0.0032511089746742163
RP11-344E13.3,0.0032510134732739444
TBXA2R,0.0032497321741109717
ZNF239,0.0032496676064222383
IL6STP1,0.0032484448495251964
LDB3,0.003245903669085979
FAM172BP,0.0032458029703865804
KRT14,0.0032456192909090962
AMDHD1,0.0032451409190629795
RP11-452L6.1,0.003244779684297857
RP5-1070A16.1,0.003244688301673254
AC239799.1,0.003243817338108368
FA2H,0.0032433884878048354
CDH7,0.003241714036293495
HTR7P1,0.003241294496050098
GNAS-AS1,0.0032410538254557704
COX7BP2,0.003239572920629477
LRP4-AS1,0.003238384948092444
RP5-821D11.7,0.0032370551486127965
AC064872.1,0.0032369638004933468
IRAK2,0.0032369337113666583
KCNE1L,0.0032367598718724875
YWHAZP5,0.0032365185466299326
AL391152.1,0.0032352679754138235
AC104653.1,0.003233864760047862
ZNF23,0.003233463545839532
RPL5P13,0.0032329092525264828
RP11-49C24.1,0.003232879194422776
RP11-90B9.2,0.003232788824476935
AF127577.10,0.00323278097819504
DNAAF1,0.0032309675025725187
KB-1562D12.3,0.00323064328265648
RP11-149I23.3,0.003229872119074205
ACTBP2,0.00322981425551514
AP000357.4,0.0032296499248814373
RHEBL1,0.0032295328232552793
ACVR1C,0.0032295203073815087
CTB-55B8.1,0.0032290836946847565
RPSAP9,0.0032280871022890246
RP11-186N15.3,0.0032258307045916973
PDCL3P1,0.003224983289685888
DUSP2,0.0032249561287488035
CNOT7P2,0.003224012613509238
GUSBP5,0.0032236463853102977
ARL5B-AS1,0.003222738125473565
RP11-686D22.4,0.0032227295536337705
SEMA6C,0.003222399793899562
CTD-2555K7.4,0.0032218076443181892
RP11-474O21.5,0.0032207809216428336
RP1-234P15.4,0.0032203920422353605
RP11-609L3.1,0.0032197374617522626
AC004951.6,0.0032192928074554553
SETP9,0.0032182138015590177
AC132872.2,0.003216958962466991
RPL21P65,0.003216514935594161
CD37,0.003215658923523674
RCAN2,0.003214951114568234
RP11-690D19.3,0.0032146000312824868
RNU1-85P,0.0032140999199236275
CCDC17,0.0032140694629530127
RP11-23J9.5,0.0032133323765333862
TPRG1,0.003213117316360177
ANTXR2,0.003213084101509797
RP11-64D22.5,0.0032127816103434256
SPRR3,0.003212585841399889
RP11-314B1.2,0.0032124642705649927
KCNAB1,0.0032120269959391096
NRROS,0.003211934387273605
AP001631.9,0.003211418464324006
PLCB2,0.0032107064045869436
HVCN1,0.003210282812995379
RP11-643G16.4,0.0032095969803403383
RP11-63H19.8,0.003209409045016255
RP11-692C23.1,0.003208646771101057
SCNN1B,0.003208274245236821
SMARCE1P6,0.003208102876184993
AC016725.4,0.0032077161918117594
ROBO3,0.0032062698636814335
RPS17P13,0.003206009879065038
RP11-654E17.2,0.00320551381715498
RP11-959F10.5,0.003204587456991201
RP11-8P13.1,0.0032043086021713136
PDCL3P6,0.0032041769001169484
RNU2-22P,0.0032025997157833514
CDKL3,0.0032018811209602147
SMG7-AS1,0.0032012621073760116
PPP1R3C,0.0032010916867410543
RNU6-826P,0.003200776590114139
RP11-448G15.3,0.0031998069541570606
RP11-187O7.1,0.0031996306283924953
CTB-175E5.7,0.0031967054866380955
PCAT1,0.0031959312790048764
FCF1P2,0.0031933515851166197
RP3-334F4.2,0.0031925525496011684
RP11-727A23.4,0.0031916759946186636
LMLN-AS1,0.003190515066524252
VAMP1,0.003190011888955176
CCDC148,0.003189952155153497
FAM86EP,0.0031896218262425415
EIF4BP9,0.003189318231544391
PDE4A,0.0031891532994447152
RBM20,0.0031884911803770517
LRRC37A4P,0.0031883825986746784
CTC-471F3.5,0.00318837032433698
RP11-665C16.8,0.0031881159529809156
SMCO2,0.003187031784607066
CTC-203F4.2,0.003186044620032176
CTA-384D8.36,0.0031850511900812163
AC004041.2,0.003183858836972535
RP11-180I4.1,0.003183065156403607
ANP32BP3,0.0031817569786759966
RBPMS-AS1,0.003181422204614942
RP11-11C20.1,0.0031799293141546174
ARHGAP30,0.0031794469561719067
RP11-371I1.2,0.0031788623622693957
RPL23P11,0.003178146782373588
OVCH2,0.0031777374746491923
CTD-2666L21.2,0.003177279921756319
RP11-106M3.3,0.0031760550844201338
AC127496.1,0.003173554978408755
LAMTOR5P1,0.003173403951569247
RNU1-16P,0.00317325081833259
PGBD4,0.0031717542779234947
HNRNPKP3,0.00317109542703199
ODF3L1,0.0031710279045625255
LRP2BP,0.003170783722040039
AC007551.3,0.003170263558438771
LARP1BP1,0.0031700830031021732
H3F3AP6,0.0031696520011332634
GS1-257G1.1,0.003169327022736977
NPM1P21,0.0031690658896371348
RP11-404E12.1,0.003168727974340897
AC002076.10,0.003168620630708744
RP11-5C23.1,0.0031681936348197737
AC109638.1,0.0031661207969398584
SPATA21,0.0031650036960880743
GPR146,0.003164649456688776
SNAI3-AS1,0.0031624231303907188
AC079742.4,0.003161699859961047
RP11-279O9.4,0.003161391086640871
RP11-3K24.2,0.0031608668219913517
MSNP1,0.0031605295540624375
RP11-685M7.3,0.0031599655119356534
FAF2P1,0.0031590626102110547
RP11-589N15.2,0.0031586048271783065
P2RX6,0.0031586015263963606
RPL12P18,0.0031583511044558097
AADAT,0.0031580142296957045
MAMDC4,0.003157835569610043
RNU6-97P,0.0031575416597802975
CTD-2005H7.1,0.0031568733836004393
EPDR1,0.0031562027357452827
RP3-402G11.26,0.0031558849581629343
RP11-95P2.1,0.0031547652890514468
LSM3P3,0.003154406416464792
RP11-138J23.1,0.0031539080829127235
HOXB-AS3,0.0031533505035378166
RP11-545M17.3,0.0031525180564292996
RP11-443J23.1,0.003151785324623316
AC074212.5,0.003151105829520261
RP11-698N11.4,0.00315054258702666
MFSD2A,0.003149788750729376
RP11-326I11.3,0.003142377752924679
CTD-2132N18.3,0.003141864240270825
KATNBL1P6,0.0031406028243066665
RP11-573D15.2,0.0031398574750108187
RP11-314A15.2,0.003139312527845864
RP3-323P24.3,0.0031386569818515992
MIR1254-1,0.0031385955886369574
CPZ,0.00313779015162419
BTF3P11,0.0031373464052244404
RP11-435B5.4,0.003135887793259585
RPL21P110,0.0031353437438617344
MST1P2,0.003135043070388845
ERP29P1,0.003133863709894858
PLEKHG5,0.0031326563445120584
RP11-709P2.1,0.0031299103471817084
LY9,0.0031290022715835
BACH2,0.003128598358692319
RP3-406A7.5,0.0031281942786569096
RP11-566K11.5,0.0031281762543045122
SNX5P1,0.0031274609194269476
RP11-91P24.1,0.003127355405201035
KRT8P11,0.00312676750196943
RP11-339B21.15,0.003126455809006798
RP11-83M16.1,0.003126292914293965
AC018755.16,0.0031243072661877
RP11-33B1.1,0.0031230085327421057
RP3-477O4.16,0.003122141136820121
PLCD4,0.003122073935026988
TPM4P1,0.0031213202886663273
STK24-AS1,0.003119214094749808
CASC11,0.0031179988302194204
CTD-2158P22.1,0.00311713609122687
LA16c-306E5.3,0.003116903033925513
RP11-118F2.3,0.003116474873091922
RP11-793H13.11,0.0031163358467648137
RP11-379F4.7,0.0031162093825293875
RP11-405F3.2,0.0031148131042820185
DPF1,0.0031143970272163807
DLX3,0.0031142285591299074
AC013733.5,0.0031139062715024464
FAM85A,0.003111503843565039
C10orf91,0.003111336409366917
MAP3K14-AS1,0.0031112647981950815
FAM133CP,0.0031109706699382197
SLC26A4,0.003109487525759142
RP11-697N18.1,0.0031092894573162234
NPM1P13,0.0031083452874284307
RP11-461H3.2,0.0031069262797819523
RP11-436I9.5,0.003106737612568749
SHF,0.003106349258336038
MBNL1-AS1,0.0031056366886191428
NR2F2-AS1,0.003104863756093786
RP11-1275H24.1,0.003104675597910732
RP11-343L5.2,0.00310320895922419
SYT14,0.0031020164547993323
GAPDHP45,0.0031016502291328807
RP11-390M11.1,0.0031006588074451477
INPP5J,0.003100527458672901
RP11-77P6.2,0.0030971995658063303
HMGB1P5,0.00309627253453315
LCN12,0.003095991415035595
IZUMO4,0.0030954977292326903
GGTLC1,0.003094738356282847
RP11-114B7.6,0.003093930819837274
RP11-248J18.3,0.003093831928068282
COLEC10,0.003092394721960835
NTS,0.0030918585042830717
MT-TC,0.0030916823621239087
CTD-2587H24.5,0.0030910493128563903
CTA-211A9.5,0.00309002282950118
CTD-2653D5.1,0.003089490232648572
ZNF572,0.0030893669378222613
DISC1,0.0030880487409377893
RP1-178F15.4,0.003088019984533072
MRPS16P1,0.0030873787787538414
KLHL31,0.0030873196666780416
RP11-420L9.2,0.003087167477426401
PIGZ,0.0030865739001547455
SYN2,0.0030865543404813124
RN7SL119P,0.0030864416308229994
RPS3AP42,0.003086038931626839
DACH1,0.003085426474654861
KIAA1328,0.0030852448775158864
CBX3P4,0.003085010051904569
RP13-401N8.1,0.0030846833260913514
RP11-363H12.1,0.0030840194811329073
HBE1,0.0030838409641328352
WI2-85898F10.1,0.003082995369452996
ZNF774,0.003082334753417142
LYPD6,0.003081670883450376
CD38,0.0030812242281712454
CTD-2303H24.2,0.0030811803331845557
ALDH3B2,0.0030805908750051307
RP11-400F19.18,0.0030805602274647705
CTD-2643K12.1,0.0030803397439678535
U91328.19,0.00307948579397597
RP11-123M21.2,0.0030781683391105717
RP11-849H4.2,0.00307738092898269
CCDC58P3,0.0030772160950169364
AK8,0.0030770180082134776
PLB1,0.0030766802008645538
MMP17,0.003075123710759151
ACHE,0.003073743862979352
MIR181A1HG,0.0030736562711731826
KLRAP1,0.003073499145468711
NHLRC1,0.0030730885904938247
GPX1P2,0.003072106254741013
DGKI,0.003071966916601282
CTD-2031P19.5,0.0030718161278156745
VAV3,0.0030697789723794326
CTD-2659N19.10,0.0030693870910236333
RP11-73E6.2,0.0030690716772025575
RP11-262H14.4,0.003068980925484104
HNRNPA1P51,0.003068594431047493
CTC-366B18.4,0.0030678547000769526
UQCRBP2,0.003066818585668714
CTD-2545M3.2,0.0030659154110685
RP11-397G5.2,0.003065019062157394
MRPS31P5,0.003064876533082397
RP11-410C4.1,0.003064458717463537
LRRC37B,0.003062698570979768
RP11-150O12.6,0.0030621715475008
KLHL25,0.003061248908828587
RP11-508N12.3,0.00306117316590208
CATSPERG,0.0030609526836714073
RP11-78A19.4,0.003060874952425019
RP11-356I2.4,0.0030606715394820914
RP5-890E16.4,0.003057276214049391
TNFRSF11A,0.0030566209852492866
RP11-380I20.2,0.003055610847839849
MRPS17P9,0.00305495367852058
NTAN1P2,0.003054607241084631
CTD-2537I9.13,0.0030541151938016605
RP11-159H10.4,0.003053590594547124
RPS16P8,0.0030531004573934586
CHADL,0.0030520938755976027
RP11-61F5.1,0.0030498450050886433
RP3-388N13.2,0.003049343455276426
LINC00937,0.0030488685079876213
CTC-462L7.1,0.0030484696505762216
KRT8P46,0.0030482401026705346
SRD5A3-AS1,0.0030472586108694507
FAM19A3,0.0030463833689821328
RPL26P20,0.0030457223458487835
HSPB1P1,0.003045654685042145
RNF157-AS1,0.0030450528436280246
SLC10A5,0.003043934733896212
AP000696.2,0.0030425535514950752
SCARF1,0.0030412145685797076
DNAJC19P5,0.0030409041222344444
HNRNPA1P53,0.0030400166693216354
RP11-377D9.1,0.00303841055447475
ODAM,0.003038291059014021
RP11-516A11.3,0.0030381799251965567
TIGD3,0.0030374112915700995
RP11-296I10.6,0.0030369959318317743
RP1-127B20.4,0.0030332355627715386
RP11-247A12.7,0.0030328684678284754
RP5-1028K7.2,0.003031954869506393
TAS1R3,0.003030652924232504
AC092638.2,0.003030520680858763
AC073109.2,0.003030065400874145
AC016696.1,0.0030289522348760666
RP11-359B12.2,0.0030283765293743882
SYCE2,0.003027853146347361
RP11-295P9.2,0.0030276796037874442
RP11-700J17.2,0.003027425293844221
RP11-612J15.3,0.0030271126353704223
KRT8P13,0.0030257206645691015
SETP22,0.0030256149749683732
RPL19P14,0.0030249955175655945
RN7SL473P,0.003023519500441733
RP11-173B14.5,0.0030232059366033645
NDUFB4P1,0.0030231550424521187
RP11-242D8.1,0.003022760355415837
HOXC13,0.0030219421147753152
SLC25A21-AS1,0.003021721551505017
OGFOD2,0.003020103498191695
FAM86HP,0.0030193994104112595
HIST1H3A,0.0030188666242551513
RP11-114F3.2,0.003018761719725798
RP11-3D4.3,0.003018519036436389
RP11-17A1.3,0.003018277345882396
KRT8P48,0.003017952232631107
RP11-51L5.1,0.0030177896519468237
RPL35AP31,0.0030175254108507077
MSS51,0.0030137465324665638
ZNF792,0.0030135854149273998
RP11-302B13.1,0.003012863511408291
RP11-536C5.7,0.0030125900621846935
RHBG,0.0030123320301167823
KRT8P32,0.003011903724931358
RP11-386I14.3,0.0030118242795069473
HIST1H3C,0.003011802121500512
RP11-126F18.2,0.003011794486681391
RPL24P7,0.0030116695862574937
RPL36AP10,0.0030116320908687537
RERG,0.0030115820951177345
RP11-667K14.8,0.003010460928355975
TRHDE,0.003010024798414806
RP11-379K17.12,0.0030093515534928912
PSMA2P1,0.00300778389258157
RP11-718B12.5,0.0030070020836846997
RP11-302F12.2,0.003006473215288001
FAM106A,0.00300493294292115
SYDE1,0.0030040552112812658
HNRNPA1P20,0.003003627474639466
RP11-496I9.1,0.003003210901839242
LINC00899,0.0030030235078345345
ANXA2R,0.0030024736565059744
SLC22A15,0.0030020209185064933
SLC26A1,0.0030019427361606256
RP11-473I1.5,0.003001568442619552
RP1-167A14.2,0.003001264027078629
GRAP,0.0030006816731620247
GPR113,0.0030001449682968235
AC007790.4,0.002999625188367534
RP11-72J9.1,0.0029989225925392718
MSANTD1,0.00299889462437154
CNGA1,0.0029987617713012394
RP11-113A11.1,0.0029982490354881733
SMC5-AS1,0.0029980616224898034
RP11-849F2.9,0.0029977764415141275
RP11-320M16.1,0.0029975521124337174
RP11-4E23.2,0.0029969215750780378
AP000350.6,0.0029967514099078388
RP11-158D1.1,0.0029959635420326956
CLVS1,0.0029958885233978445
RP11-297K8.2,0.0029954978699823125
AC092106.1,0.0029927123063209103
RPL9P7,0.002991226921522804
RGS2,0.0029901507513801474
TPM3P7,0.0029900293559200664
RP3-426I6.5,0.0029898993968507774
RHPN1-AS1,0.0029898870351422325
UBL5P1,0.0029893400999739576
RP11-700P18.2,0.002989159061248654
RP11-22C11.1,0.0029890794676736775
KB-1732A1.1,0.0029879907737432247
RPS27P20,0.0029876522471676222
RP11-338E21.2,0.0029837962516655043
DDX3YP1,0.002983153871761383
AL359091.2,0.0029830578037168525
KIAA1161,0.0029828365174211424
RP5-1142A6.9,0.0029820093503924636
RP11-290F24.6,0.002981139050656075
RP4-798A10.2,0.0029804841662743804
RP11-760D2.10,0.002979979944053878
RP11-864J10.2,0.0029798543636568708
FDPSP5,0.0029796181249170787
CTB-111H14.1,0.0029790271111567114
AC110926.4,0.002978970591715815
RP11-554J4.1,0.002978789100308227
ZNF225,0.0029787810248361407
SPTSSB,0.0029782417276525966
AP000662.9,0.0029779129530563392
ZNF542,0.0029770479019019655
AC091654.7,0.0029759400547624527
CTC-325J23.2,0.002975480583509687
RP11-560I19.2,0.0029730357262631973
ISL2,0.002972898824060656
PABPC1P7,0.0029727910106519223
FAM45B,0.0029726488126997717
ACTBP13,0.0029722294168082085
RP11-571M6.17,0.0029717441319021378
KRT8P30,0.0029713990449155778
HNRNPA1P1,0.0029711166332158645
LYSMD4,0.0029705821059740458
RP11-421N8.1,0.002970473739533178
RNU6-126P,0.002968619546563669
NEFL,0.0029684079894549097
KRT8P44,0.002967811530844684
CTD-2007L18.5,0.0029677253293745945
RP11-817O13.8,0.0029665641132096384
RPS15AP9,0.0029663129752080185
AOC2,0.0029661352692373264
RP11-8H2.1,0.0029650092777687826
MIR940,0.002964901597948807
SPRY3,0.002963173986342308
RP11-76H14.2,0.0029631243837600985
RP3-500L14.2,0.002962868170651913
RP11-69E11.4,0.0029621686062121537
RP13-638C3.4,0.002961709749720925
RPL6P8,0.002960999394348493
TCEB1P31,0.0029609902571306836
RP4-597J3.1,0.0029593206241531876
ETF1P3,0.0029586341832261113
RP11-89K11.1,0.0029579464493054747
PSMA3P,0.0029575721861542607
RP4-706L14.2,0.002955910956131245
RP11-324E6.9,0.002954754050261386
NEURL,0.002952896094014254
CXCR4,0.002952736441519575
RP11-46B11.2,0.002952704272586865
PAMR1,0.0029526751078184084
ZNF682,0.002951873020654548
RP11-434O22.2,0.002951782091661913
RP3-322L4.2,0.002951379761575923
PRX,0.0029509192260449473
RP3-340N1.5,0.0029507714502873023
RP11-281P23.2,0.002950412527050881
FAM131B,0.0029480980150781468
RP11-718B12.1,0.0029479872579683177
RP11-29B2.5,0.002947949109197595
IPO7P2,0.002947843802002601
RP11-90O23.1,0.0029475956479053282
RN7SL608P,0.002947437868818874
AC016722.4,0.00294722200837936
ZNF699,0.0029471878109235167
MAGEA5,0.002946623387657243
CTB-129O4.1,0.002946373490574893
LINC00973,0.0029461824811265673
CGNL1,0.0029459491392368367
CTD-2206N4.4,0.0029455223681062034
AC006449.1,0.00294521693102281
RP11-769O8.3,0.002944885855027804
HNRNPA3P3,0.002944410208139105
RP11-504P24.2,0.0029441326562844516
PNPT1P1,0.0029434561241927153
LAP3P2,0.0029428684229270527
MAST4-AS1,0.0029428117762286187
RP11-756H6.1,0.002941997107662853
FBXL14,0.0029416290339130597
AC104306.1,0.0029415157031619896
C20ORF135,0.0029413710107088573
DDX47,0.0029406989155366338
RP1-78O14.1,0.0029402010473292915
ACRC,0.002938211470700542
RP11-204C16.4,0.0029376868803097146
RP11-618K16.4,0.0029376525353364278
SIX3,0.0029374585733232977
RP6-201G10.2,0.002937081309806563
RP11-451O18.1,0.002936029106500115
HNRNPA1P59,0.0029355014473665822
GRIP2,0.0029349029431389273
RP3-395M20.12,0.002934576181237751
GAPDHP59,0.002931410871587952
RP11-30P6.1,0.002931115237766792
CTD-2538C1.2,0.002927974954799557
VPS26BP1,0.0029278596727662473
RP11-1348G14.5,0.00292731197785148
Z69666.2,0.0029268074669273106
RP11-635N19.2,0.0029266186167418266
AC092569.2,0.002925055698547981
SEPT2P1,0.0029249981825729358
ZNF256,0.0029249644169063492
EFCAB6,0.0029248846922751027
TRAF1,0.0029239705792247724
SRRM5,0.0029236505822329843
C8G,0.0029220627392892284
RNF219-AS1,0.002921582005264644
CTD-3138B18.6,0.0029209704232673757
PDF,0.0029192714806947477
TOLLIP-AS1,0.002919265122882855
TOB1-AS1,0.0029189513843027935
RPL30P5,0.002918225885916534
ARID5A,0.002918120731937083
RP3-508I15.9,0.002917735842464936
STARD13-AS,0.002917566812799181
KIF9-AS1,0.0029174267339066207
KRT8P2,0.0029173135842284646
RP11-708J19.1,0.0029170893852546414
RP11-575H3.1,0.0029164063297895896
CHRNA10,0.002915924839184124
RP11-612B6.2,0.0029155670144145056
APCDD1L,0.002914602311744648
RP11-686D22.7,0.0029131534011093718
HMGN1P7,0.002912949195814165
KB-1247B1.1,0.0029123342063538805
ZNF815P,0.0029116438981588804
RP11-242F4.2,0.002911225029658007
RP4-536B24.2,0.0029104683316489373
RP11-435O5.7,0.002908667476048768
RPS27P29,0.0029083411345406504
RP11-430C1.2,0.002907619289268773
MIR5094,0.002907582322536967
NDUFA4L2,0.0029074803753208335
RP11-341G5.2,0.0029072665820248996
SSPO,0.0029061746249832644
SCML2,0.002905618207545648
VWF,0.002905513667061489
AC000110.1,0.0029051249563810493
RP11-629B11.4,0.002904067152160151
RP11-456H18.2,0.002903954003748239
SIDT1,0.0029035848125379803
UCN,0.0029035241683067555
RP11-44N17.1,0.002901712273590059
RPL7AP4,0.0029012809351167657
PINLYP,0.002901116679191468
ZBTB8OSP1,0.0029009366794194922
COCH,0.0029000384374733767
DPRXP4,0.0028983743659984815
RP11-626G11.5,0.0028976391618507884
AC018766.5,0.002897336370584553
RP11-117N2.2,0.0028969332563768715
RP3-430N8.10,0.0028968626471207225
ARMC10P1,0.0028951111177449767
RPS24P12,0.0028944615892594885
CTB-164L20.1,0.002894123772413734
CTD-2349P21.10,0.002893548045385905
CTAGE10P,0.0028932749994610703
ERC2,0.0028930988490713204
TXNDC5,0.0028918922864873135
RPS2P52,0.0028917766135011214
RNF125,0.00289077572220649
RP11-692N5.2,0.002890654644573691
PSMD12P,0.0028905338885669074
RNF7P1,0.002889802807310177
ACOXL,0.0028894270594876934
EEF1GP7,0.002887817575798239
CTB-178M22.2,0.0028877927650103026
PKMP5,0.0028872072299718247
RP11-58A11.2,0.0028869581872877177
TEX14,0.0028866173219591644
DLG2,0.0028866103278595845
TPRKBP1,0.0028863451687364573
RP11-512H23.2,0.0028861215348240875
CCDC65,0.0028856629493091077
VMO1,0.002884337935599237
C1QTNF2,0.0028839303594637208
RP11-449H11.1,0.002883888801963738
CTD-2110K23.1,0.002883810916552124
PITRM1-AS1,0.002883386655117402
NDUFA5P12,0.002883075615536753
RP11-267N12.3,0.002882666980504564
RP11-396C23.2,0.0028826006397574553
DNAJC9-AS1,0.002882456650069828
RPS3P2,0.002882395253689576
ABCF2P1,0.002881516661003668
